AD Link,Price,Car Name,Year,KM Run,Fuel Type,Location,Date,image_url
/ad/jeep-cherokee-for-sale-2017-%D8%AC%D9%8A%D8%A8-%D8%B4%D9%8A%D8%B1%D9%88%D9%83%D9%89-ID116347145.html,"USD 18,600",Jeep Cherokee for sale 2017 جيب شيروكى,2017,New,Benzine,"Choukin, Nabatieh•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13919088-400x300.jpeg
/ad/jeep-cherokee-for-sale-2017-%D8%AC%D9%8A%D8%A8-%D8%B4%D9%8A%D8%B1%D9%88%D9%83%D9%89-ID116347145.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13919088-400x300.jpeg
/ad/nissan-patrol-plantinum-v8-my-2021-company-source-like-newww-ID116344523.html,"USD 68,500",Nissan Patrol Plantinum V8 MY 2021 ! Company Source Like Newww!!!,2021,70000 km,Benzine,"Dbaye, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13906200-400x300.jpeg
/ad/porsche-911-carrera-4-cabrio-my1991-ID116340010.html,"USD 115,000",Porsche 911 Carrera 4 Cabrio MY1991,1991,90383 km,Benzine,"Achrafieh, Beirut•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13883074-400x300.jpeg
/ad/porsche-panamera-gts-my2015-ID116339616.html,"USD 55,000",Porsche Panamera GTS MY2015,2015,53338 km,Benzine,"Achrafieh, Beirut•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13880605-400x300.jpeg
/ad/porsche-cayenne-s-my2019-ID116339572.html,"USD 77,000",Porsche Cayenne S MY2019,2019,133901 km,Benzine,"Achrafieh, Beirut•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13880292-400x300.jpeg
/ad/infinity-qx-50-model-2019-black-in-black-company-source-ID116296579.html,"USD 27,000",INFINITY QX 50 MODEL 2019 BLACK IN BLACK COMPANY SOURCE,2019,70000 km,Benzine,"Dekwaneh, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13657013-400x300.jpeg
/ad/porsche-cayenne-s-model-2012-black-company-source-ID116281528.html,"USD 17,500",PORSCHE CAYENNE S MODEL 2012 BLACK COMPANY SOURCE,2012,120000 km,Benzine,"Dekwaneh, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13577029-400x300.jpeg
/ad/mercedes-benz-cle-300-coupe-2024-brand-new-car-ID116274278.html,"USD 86,999",Mercedes-Benz CLE 300 Coupe  2024 ! Brand New Car !!!,2024,New,Benzine,"Dbaye, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13540369-400x300.jpeg
,,,,,,,,
/ad/bmw-m3-2009-ID116118400.html,"USD 46,000",BMW M3 2009,2009,100 km,Benzine,"Beiteddine, Chouf•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/12762835-400x300.jpeg
/ad/be-special-super-car-brand-new-ID116099257.html,,"USD 99,000",2023NewElectric,2023,New,Electric,"Other in West-Bekaa, West Bekaa•",https://images.dubizzle.com.lb/thumbnails/12668128-400x300.jpeg
/ad/range-rover-sport-2018-hse-v6-fully-loaded-ID116082232.html,"USD 52,000",Range Rover Sport 2018 HSE V6 Fully Loaded,2018,79000 km,Benzine,"Kaslik, Keserouan•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13968231-400x300.jpeg
/ad/vw-id4-x-edition-2022-electric-car-no-fuel-needed-ID116073476.html,,"USD 24,000",202237000 kmElectric,2022,37000 km,Electric,"Other in West-Bekaa, West Bekaa•",https://images.dubizzle.com.lb/thumbnails/13942051-400x300.jpeg
/ad/porsche-cayenne-e-hybrid-2019-ID116030536.html,"USD 85,000",Porsche Cayenne E-Hybrid 2019,2019,53371 km,Hybrid,"Achrafieh, Beirut•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/12318795-400x300.jpeg
/ad/ford-bronco-2022-ID116240345.html,,"USD 75,000",20227000 kmBenzine,2022,7000 km,Benzine,"Zouk Mosbeh, Keserouan•",https://images.dubizzle.com.lb/thumbnails/13367602-400x300.jpeg
/ad/%D8%AC%D9%8A%D8%A8-%D8%B4%D9%8A%D8%B1%D9%88%D9%83%D9%89-2013-ID116358705.html,"USD 11,700",جيب شيروكى 2013,2013,165000 km,Benzine,"Fanar, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13979423-400x300.jpeg
/ad/nissan-pathfinder-2005-ID116358704.html,"USD 4,500",Nissan Pathfinder 2005,2005,1 km,Benzine,"Ain Dara, Aley•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13979416-400x300.jpeg
/ad/hyundai-kona-2019-fully-electric-car-ID116058735.html,,"USD 19,000",201955000 kmElectric,2019,55000 km,Electric,"Other in West-Bekaa, West Bekaa•",https://images.dubizzle.com.lb/thumbnails/12459794-400x300.jpeg
/ad/hiphi-z-2023-690hp-650km-range-4wd-dual-motor-electric-car-ID115901576.html,,"USD 99,000",2023NewElectric,2023,New,Electric,"Other in West-Bekaa, West Bekaa•",https://images.dubizzle.com.lb/thumbnails/11680105-400x300.jpeg
/ad/dodge-charger-1970-coronet-ID116358694.html,"USD 11,500",Dodge Charger 1970 CORONET,1970,70000 km,Benzine,"Falougha, Baabda•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/13979366-400x300.jpeg
/ad/clk-350-ID114845557.html,"USD 5,600",CLK 350,2006,148000 km,Benzine,"Jal El Dib, Metn•",23 hours ago,https://images.dubizzle.com.lb/thumbnails/6925329-400x300.jpeg
/ad/volkswagen-id-4-2022-ID116358676.html,"USD 25,000",Volkswagen ID. 4 2022,2022,47000 km,Electric,"Dbaye, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13979277-400x300.jpeg
/ad/toyota-prado-2016-ID116358658.html,"USD 35,700",Toyota Prado 2016,2016,79000 km,Benzine,"Jdaide, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13979171-400x300.jpeg
/ad/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%A3%D9%83%D9%88%D8%B1%D8%AF-1991-ID116343998.html,"USD 2,500",هوندا أكورد 1991,1991,430080 km,Benzine,"Riyaq, Zahle•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13903751-400x300.jpeg
/ad/mercedes-benz-c-class-2017-ID116358498.html,,"USD 19,800",2017110000 kmBenzine,2017,110000 km,Benzine,"Hadath, Baabda•",https://images.dubizzle.com.lb/thumbnails/13978220-400x300.jpeg
/ad/e300-2017-clean-carfax-ID116349396.html,"USD 26,500",E300 2017 clean carfax,2017,105000 km,Benzine,"Hadath, Baabda•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13931532-400x300.jpeg
/ad/land-rover-range-rover-sport-2017-ID116350940.html,"USD 22,300",Land Rover Range Rover Sport 2017,2019,45000 km,Benzine,"Jdaide, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13939865-400x300.jpeg
/ad/mazda-cx-5-2018-ID116340400.html,"USD 21,700",Mazda CX-5 2018,2018,New,Benzine,"Aaraiya, Baabda•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13885507-400x300.jpeg
/ad/porsche-macan-2018-history-and-services-in-company-lebanon-ID116111123.html,"USD 45,000",Porsche Macan 2018 History And Services In Company Lebanon,2018,80000 km,Benzine,"Dbaye, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/12726415-400x300.jpeg
/ad/bmw-3-series-2013-ID116358587.html,"USD 10,500",BMW 3-Series 2013,2013,100000 km,Benzine,"Fanar, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978776-400x300.jpeg
/ad/mercedes-benz-glc-class-2019-ID116277212.html,"USD 50,000",Mercedes-Benz GLC-Class 2019,2019,106000 km,Benzine,"Jezzine Town, Jezzine•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13555419-400x300.jpeg
/ad/land-rover-lr4-2012-ID116358573.html,"USD 12,800",Land Rover LR4 2012,2012,110000 km,Benzine,"Chekka, Batroun•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978680-400x300.jpeg
/ad/bmw-5-series-2011-%D8%A5%D9%85%D9%83%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-ID116358568.html,"USD 10,900",BMW 5-Series 2011 إمكانية التقسيط عبر الشركة,2011,148000 km,Benzine,"Gemmayzeh, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978654-400x300.jpeg
/ad/land-rover-range-rover-sport-2008-ID116358566.html,"USD 10,800",Land Rover Range Rover Sport 2008,2008,200 km,Benzine,"Dawhet Aaramoun, Aley•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978626-400x300.jpeg
/ad/audi-a6-2001-ID116358546.html,USD 800,Audi A6 2001,2001,220000 km,Benzine,"Anfeh, Koura•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978510-400x300.jpeg
/ad/dodge-challenger-2013-ID116358531.html,"USD 13,000",Dodge Challenger 2013,2013,2222 km,Benzine,"Bouar, Keserouan•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978405-400x300.jpeg
/ad/toyota-prius-2016-ID116358526.html,"USD 13,500",Toyota Prius 2016,2016,140000 km,Hybrid,"Mar Mkhayel, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978371-400x300.jpeg
/ad/jeep-cherokee-2018-ID116358500.html,"USD 22,500",Jeep Cherokee 2018,2018,158319 km,Diesel,"Rmeil, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13978236-400x300.jpeg
/ad/jeep-grand-cherokee-2019-ID116358422.html,"USD 23,200",Jeep Grand Cherokee 2019,2019,83000 km,Benzine,"Other in West-Bekaa, West Bekaa•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977825-400x300.jpeg
/ad/mitsubishi-outlander-sport-2014-ID116358413.html,"USD 13,000",Mitsubishi Outlander Sport 2014,2014,140000 km,Benzine,"Nahr Ibrahim, Jbeil•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977774-400x300.jpeg
/ad/toyota-corolla-2014-ID116348909.html,"USD 10,900",Toyota Corolla 2014,2014,94000 km,Benzine,"Choueifat, Aley•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13928791-400x300.jpeg
/ad/kia-picanto-2016-ID116345786.html,"USD 6,800",Kia Picanto 2016,2016,123000 km,Benzine,"Choueifat, Aley•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13911957-400x300.jpeg
/ad/peugeot-308-2010-ID116358390.html,"USD 4,700",Peugeot 308 2010,2010,120000 km,Benzine,"Hadath, Baabda•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977568-400x300.jpeg
/ad/2018-range-rover-sport-v8-supercharged-dynamic-ID116358371.html,,"USD 61,000",201854000 kmBenzine,2018,54000 km,Benzine,"Ksara, Zahle•",https://images.dubizzle.com.lb/thumbnails/13977435-400x300.jpeg
/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A5%D9%83%D8%B3-3-2011-ID116358362.html,"USD 9,700",بي ام دبليو إكس 3 2011,2011,New,Benzine,"Ablah, Zahle•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977383-400x300.jpeg
/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A5%D9%83%D8%B3-3-2011-ID116358362.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13977383-400x300.jpeg
/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A7%D9%84%D9%81%D8%A6%D8%A9-5-2006-ID116339644.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13880875-400x300.jpeg
/ad/bmw-i3-2018-ID116118197.html,"USD 19,900",BMW I3 2018,2018,38000 km,Electric,"Baouchriye, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/12761896-400x300.jpeg
/ad/honda-cr-v-2014-awd-ba3do-ajnbyie-ID116349297.html,"USD 12,900",Honda CR-V 2014 AWD ba3do ajnbyie,2014,90000 km,Benzine,"Dekwaneh, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13930889-400x300.jpeg
/ad/mercedes-benz-c-class-2017-c300-2017-tsjel-adem-ID116358340.html,"USD 25,400",Mercedes-Benz C-Class 2017 c300 2017 tsjel adem,2017,80000 km,Benzine,"Ain El Remmaneh, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977221-400x300.jpeg
/ad/porsche-macan-2015-ID116358315.html,"USD 31,000",Porsche Macan 2015,2015,90000 km,Benzine,"Jeita, Keserouan•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13977014-400x300.jpeg
/ad/land-rover-range-rover-sport-2016-cleancarfax-ID116358307.html,"USD 35,500",Land Rover Range Rover Sport 2016 V8 Dynamic CLEANCARFAX,2016,New,Benzine,"Antelias, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976982-400x300.jpeg
/ad/nissan-qashqai-2008-ID116358295.html,"USD 5,200",Nissan Qashqai 2008,2008,135000 km,Benzine,"Al Zarif, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976904-400x300.jpeg
/ad/volkswagen-touareg-2009-ID116358274.html,"USD 7,500",Volkswagen Touareg 2009,2009,176203 km,Benzine,"Tariq el Jdideh, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976773-400x300.jpeg
/ad/bmw-3-series-2012-ID116358268.html,"USD 8,690",BMW 3-Series 2012,2012,121000 km,Benzine,"Halba, Akkar•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976728-400x300.jpeg
/ad/mini-cooper-s-2017-ID116358267.html,"USD 21,900",MINI Cooper S 2017,2017,73000 km,Benzine,"Baouchriye, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976721-400x300.jpeg
/ad/jeep-wrangler-rubicon-2008-ID116207731.html,"USD 34,000",Jeep Wrangler Rubicon hemi v8,2008,150000 km,Benzine,"Zahle Town, Zahle•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13681007-400x300.jpeg
/ad/mercedes-benz-e-class-2015-ID116358250.html,"USD 16,500",Mercedes-Benz E-Class 2015,2015,68000 km,Benzine,"Ras Beirut, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976621-400x300.jpeg
/ad/land-rover-range-rover-sport-supercharged-hse-balck-in-black-ID116043191.html,,"USD 52,000",201865000 kmBenzine,2018,65000 km,Benzine,"Dekwaneh, Metn•",https://images.dubizzle.com.lb/thumbnails/12382628-400x300.jpeg
/ad/jeep-cherokee-2018-ID116299973.html,"USD 19,000",Jeep Cherokee 2018,2018,85000 km,Benzine,"Damour, Chouf•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976596-400x300.jpeg
/ad/ferrari-california-2010-12000-km-ID115985879.html,,"USD 98,000",201012000 kmBenzine,2010,12000 km,Benzine,"Kaslik, Keserouan•",https://images.dubizzle.com.lb/thumbnails/12100872-400x300.jpeg
/ad/infiniti-jx-series-2013-ID116348237.html,"USD 13,000",Infiniti JX-Series,2013,120000 km,Benzine,"Bir Hassan, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13925381-400x300.jpeg
/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D8%B3%D9%8A%D8%A7%D9%86%D8%A7-2004-ID116358234.html,"USD 6,500",تويوتا سيانا 2004,2004,1000000 km,Benzine,"Aaramoun, Aley•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976533-400x300.jpeg
/ad/mercedes-benz-c-class-2012-ID116358226.html,"USD 10,900",Mercedes-Benz C-Class 2012,2012,176 km,Benzine,"Airport, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976504-400x300.jpeg
/ad/mercedes-benz-ml-class-2006-ID116358220.html,"USD 5,500",Mercedes-Benz ML-Class 2006,2006,200000 km,Benzine,"Jbeil Town, Jbeil•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976480-400x300.jpeg
/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A7%D9%84%D9%81%D8%A6%D8%A9-5-2006-ID116319735.html,"USD 5,900",بي ام دبليو الفئة 5 2006,2006,New,Benzine,"Nabatieh Town, Nabatieh•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13777026-400x300.jpeg
/ad/land-rover-range-rover-sport-2015-hse-ID116087316.html,"USD 32,000",Land Rover Range Rover Sport 2015 HSE,2015,35000 km,Benzine,"Achrafieh, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/12607737-400x300.jpeg
/ad/bmw-420-2016-ID116317964.html,"USD 15,300",BMW 420 2016,2016,110000 km,Benzine,"Borj El Chmali, Tyre•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13767232-400x300.jpeg
/ad/audi-s5-b8-2009-ID116005510.html,"USD 9,000",Audi S5 B8 2009,2009,145000 km,Benzine,"Other in Batroun, Batroun•",1 day ago,https://images.dubizzle.com.lb/thumbnails/12195902-400x300.jpeg
/ad/mercedes-benz-c-280-kompressor-1998-ID116358128.html,"USD 2,700",Mercedes-Benz C-280 kompressor 1998,1998,100 km,Diesel,"Kfar Roummane, Nabatieh•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13976013-400x300.jpeg
/ad/%D8%AC%D9%8A%D8%A8-%D8%AC%D8%B1%D8%A7%D9%86%D8%AF-%D8%B4%D9%8A%D8%B1%D9%88%D9%83%D9%89-2010-ID116317031.html,"USD 8,000",hemi 5.7    جيب جراند شيروكى 2010 hemi,2010,120000 km,Benzine,"Khirbet Selm, Bint Jbeil•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13763000-400x300.jpeg
/ad/bmw-m3-2016-ID116352701.html,,"USD 49,000",201647000 kmBenzine,2016,47000 km,Benzine,"Tyre Town, Tyre•",https://images.dubizzle.com.lb/thumbnails/13948866-400x300.jpeg
/ad/toyota-prado-2010-ID116233999.html,"USD 22,400",Toyota Prado 2010,2010,289415 km,Benzine,"Clemenceau, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13335471-400x300.jpeg
/ad/jeep-grand-cherokee-2019-ID115960751.html,"USD 26,500",Jeep Grand Cherokee 2019,2019,95000 km,Benzine,"Beit El Chaar, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13279295-400x300.jpeg
/ad/hyundai-veloster-2013-ID116340440.html,"USD 8,700",Hyundai Veloster 2013,2013,115000 km,Benzine,"Batrakieh, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13885753-400x300.jpeg
/ad/maserati-levante-2017-ID116284144.html,,"USD 39,500",201778951 kmBenzine,2017,78951 km,Benzine,"Jdaide, Metn•",https://images.dubizzle.com.lb/thumbnails/13659795-400x300.jpeg
/ad/mitsubishi-outlander-2011-ID115983976.html,"USD 10,500",Mitsubishi Outlander 2011,2011,155000 km,Benzine,"Jdaide, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/12091030-400x300.jpeg
/ad/chevrolet-blazer-rs-2021-9600km-only-1-owner-impex-leb-source-ID116358094.html,"USD 46,000","CHEVROLET BLAZER RS 2021, 9.600Km ONLY, 1 OWNER, IMPEX LEB SOURCE !!!",2021,9600 km,Benzine,"Dbaye, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13975869-400x300.jpeg
/ad/nissan-sentra-2020-ID116273077.html,"USD 14,400",Nissan Sentra 2020,2020,30000 km,Benzine,"Hadath, Baabda•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13533491-400x300.jpeg
/ad/toyota-fj-cruiser-2022-ID116324785.html,"USD 38,900",Toyota FJ Cruiser 2022,2022,89000 km,Benzine,"Antelias, Metn•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13803675-400x300.jpeg
/ad/land-rover-range-rover-sport-2012-ID116355850.html,,"USD 12,500",2012147000 kmBenzine,2012,147000 km,Benzine,"Jnah, Beirut•",https://images.dubizzle.com.lb/thumbnails/13963876-400x300.jpeg
/ad/jeep-wrangler-2018-ID116189387.html,"USD 36,000",Jeep Wrangler 2018,2018,42000 km,Benzine,"Other in Tyre, Tyre•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13116153-400x300.jpeg
/ad/honda-cr-v-hybrid-2023-ID116284132.html,"USD 37,000",Honda CR-V hybrid 2023,2023,3300 km,Hybrid,"Foaad Chehab, Saida•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13592414-400x300.jpeg
/ad/hyundai-veloster-2019-company-source-like-new-ID115653355.html,"USD 16,500",Hyundai Veloster 2019 company source like new,2019,70000 km,Benzine,"Zouk Mosbeh, Keserouan•",1 day ago,https://images.dubizzle.com.lb/thumbnails/10481815-400x300.jpeg
/ad/mercedes-benz-gle-63-s-amg-2016-ID116352341.html,,"USD 58,000",201690000 kmBenzine,2016,90000 km,Benzine,"Broummana, Metn•",https://images.dubizzle.com.lb/thumbnails/13947163-400x300.jpeg
/ad/kia-rio-2013-ID116314673.html,"USD 5,700",Kia Rio 2012,2013,116000 km,Benzine,"Mazraa, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13751050-400x300.jpeg
/ad/aveo-2018-full-options-for-sale-ID115766639.html,"USD 7,400",Aveo 2018 full options for sale,2018,75000 km,Benzine,"Mazraa, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13227086-400x300.jpeg
/ad/toyota-tundra-2006-ID116358071.html,"USD 8,900",Toyota Tundra 2006,2006,New,Benzine,"Chiyah, Beirut•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13975753-400x300.jpeg
/ad/mg-rx8-2023-mint-condition-ID116237593.html,,"USD 30,000",202314000 kmBenzine,2023,14000 km,Benzine,"Dekwaneh, Metn•",https://images.dubizzle.com.lb/thumbnails/13354463-400x300.jpeg
/ad/gmc-terrain-2010-ID116358069.html,"USD 7,000",GMC Terrain 2010,2010,1 km,Benzine,"Qoubbe, Tripoli•",1 day ago,https://images.dubizzle.com.lb/thumbnails/13975738-400x300.jpeg
/ad/mercedes-benz-s-class-2014-ID116358066.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13975719-400x300.jpeg
/ad/land-rover-velar-2018-ID116131833.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/12920678-400x300.jpeg
/ad/bmw-5-series-2004-ID116358046.html,"USD 3,300",BMW 5-Series 2004,2004,144000 km,Benzine,"Riyaq, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975620-400x300.jpeg
/ad/mini-cooper-2014-manual-ID116237396.html,"USD 8,750",MINI Cooper 2014 . Manual . 1.5L Twinpower Turbo,2014,170000 km,Benzine,"Kfar Hbab, Keserouan•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13353471-400x300.jpeg
/ad/mercedes-benz-e-class-2021-ID116358023.html,"USD 65,000",Mercedes-Benz E-Class 2021,2021,New,Benzine,"Batroun Town, Batroun•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975486-400x300.jpeg
/ad/gmc-acadia-2017-slt-2-panoramic-7-seats-extra-clean-ID116357957.html,,"USD 20,500",20179999 kmBenzine,2017,9999 km,Benzine,"Sodeco, Beirut•",https://images.dubizzle.com.lb/thumbnails/13975106-400x300.jpeg
/ad/mercedes-benz-glc-class-2017-ID116357418.html,,"USD 26,800",201784000 kmBenzine,2017,84000 km,Benzine,"Nabatiyeh El Faouqa, Nabatieh•",https://images.dubizzle.com.lb/thumbnails/13972132-400x300.jpeg
/ad/dacia-logan-mcv-2017-ID116358013.html,"USD 8,990",Dacia Logan MCV 2017,2017,142000 km,Benzine,"Hadath, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975438-400x300.jpeg
/ad/mazda-cx-9-2010-ID116358011.html,"USD 7,500",Mazda CX-9 2010,2010,100000 km,Benzine,"Batroun Town, Batroun•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975427-400x300.jpeg
/ad/chevrolet-ID115841186.html,"USD 1,700",Chevrolet,1991,175000 km,Benzine,"Becharre Town, Becharre•",2 days ago,https://images.dubizzle.com.lb/thumbnails/11382093-400x300.jpeg
/ad/audi-a7-2012-ID116312492.html,"USD 15,000",Audi A7 2012,2012,150000 km,Benzine,"Bsarma, Koura•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13740412-400x300.jpeg
/ad/audi-s3-8p-2015-ID116358006.html,"USD 25,500",Audi S3 8P 2015,2015,New,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975381-400x300.jpeg
/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7-1990-ID116317909.html,"USD 2,000",تويوتا كورولا 1990,1990,100 km,Benzine,"Beiteddine, Chouf•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13767022-400x300.jpeg
/ad/land-rover-discovery-7-seats-luxury-hse-clean-car-fax-panoramic-top-ID116335895.html,"USD 18,800",Land Rover Discovery 7 SEATS LUXURY HSE CLEAN CAR FAX PANORAMIC TOP!!,2016,1 km,Benzine,"Dekwaneh, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13860787-400x300.jpeg
/ad/smart-forfour-2018-electric-drive-new-car-top-4-doors-clean-car-fax-ID116305295.html,"USD 9,800",Smart forfour 2018 Electric Drive New car top 4 doors clean car fax !!,2018,New,Electric,"Dekwaneh, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13702004-400x300.jpeg
/ad/honda-cr-v-hybrid-2023-ID116190565.html,"USD 37,000",Honda CR-V hybrid 2023 Touring,2023,5000 km,Hybrid,"Dam wa Farz, Tripoli•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13122090-400x300.jpeg
/ad/mitsubishi-lancer-2008-ID115931779.html,"USD 10,000",Mitsubishi Lancer 2008,2008,101000 km,Benzine,"Achrafieh, Beirut•",2 days ago,https://images.dubizzle.com.lb/thumbnails/11829328-400x300.jpeg
/ad/bmw-m3-2007-ID116357973.html,"USD 37,000",BMW M3 2007,2007,90000 km,Benzine,"Mkalles, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975194-400x300.jpeg
/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%87%D8%A7%D9%8A%D8%B3-1982-ID116357972.html,"USD 1,200",تويوتا هايس 1982,1982,1900 km,Benzine,"Hasbaya Town, Hasbaya•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975190-400x300.jpeg
/ad/kia-cerato-2011-ID116357968.html,"USD 6,500",Kia Cerato 2011,2011,644400 km,Benzine,"Qoub Elias, Zahle•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975181-400x300.jpeg
/ad/toyota-corolla-2010-for-trade-ID116356622.html,,"USD 7,800",2010180 kmBenzine,2010,180 km,Benzine,"Harat Saida, Saida•",https://images.dubizzle.com.lb/thumbnails/13967421-400x300.jpeg
/ad/jeep-grand-cherokee-2011-non-accident-veryclean-ID116357938.html,"USD 11,900",Jeep Grand Cherokee 2011/ non Accident / veryclean,2011,225000 km,Benzine,"Hadath, Baabda•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13975021-400x300.jpeg
/ad/peugeot-other-1962-ID116313538.html,"USD 11,500",Peugeot Other 1962,1962,130000 km,Benzine,"Jdaide, Metn•",2 days ago,https://images.dubizzle.com.lb/thumbnails/13746072-400x300.jpeg
